time_ms,Omega_ctrl_Hz
0.07820000,264.02229461
0.07840000,258.49819325
0.07860000,253.06153167
0.07880000,247.71263744
0.07900000,242.45183475
0.07920000,237.27944438
0.07940000,232.19578369
0.07960000,227.20116659
0.07980000,222.29590354
0.08000000,217.48030156
0.08020000,212.75466416
0.08040000,208.11929138
0.08060000,203.57447973
0.08080000,199.12052223
0.08100000,194.75770836
0.08120000,190.48632405
0.08140000,186.30665167
0.08160000,182.21897005
0.08180000,178.22355441
0.08200000,174.32067638
0.08220000,170.51060399
0.08240000,166.79360167
0.08260000,163.16993019
0.08280000,159.63984670
0.08300000,156.20360469
0.08320000,152.86145399
0.08340000,149.61364075
0.08360000,146.46040745
0.08380000,143.40199284
0.08400000,140.43863200
0.08420000,137.57055627
0.08440000,134.79799326
0.08460000,132.12116685
0.08480000,129.54029717
0.08500000,127.05560057
0.08520000,124.66728966
0.08540000,122.37557324
0.08560000,120.18065635
0.08580000,118.08274021
0.08600000,116.08202223
0.08620000,114.17869602
0.08640000,112.37295134
0.08660000,110.66497413
0.08680000,109.05494648
0.08700000,107.54304661
0.08720000,106.12944892
0.08740000,104.81432389
0.08760000,103.59783814
0.08780000,102.48015442
0.08800000,101.46143155
0.08820000,100.54182447
0.08840000,99.72148421
0.08860000,99.00055786
0.08880000,98.37918861
0.08900000,97.85751569
0.08920000,97.43567441
0.08940000,97.11379613
0.08960000,96.89200824
0.08980000,96.77043418
0.09000000,96.74919342
0.09020000,96.82840146
0.09040000,97.00816981
0.09060000,97.28860600
0.09080000,97.66981356
0.09100000,98.15189203
0.09120000,98.73493694
0.09140000,99.41903981
0.09160000,100.20428815
0.09180000,101.09076545
0.09200000,102.07855116
0.09220000,103.16772071
0.09240000,104.35834550
0.09260000,105.65049289
0.09280000,107.04422619
0.09300000,108.53960464
0.09320000,110.13668348
0.09340000,111.83551384
0.09360000,113.63614282
0.09380000,115.53861344
0.09400000,117.54296466
0.09420000,119.64923138
0.09440000,121.85744440
0.09460000,124.16763047
0.09480000,126.57981222
0.09500000,129.09400824
0.09520000,131.71023301
0.09540000,134.42849693
0.09560000,137.24880629
0.09580000,140.17116332
0.09600000,143.19556614
0.09620000,146.32200875
0.09640000,149.55048109
0.09660000,152.88096898
0.09680000,156.31345413
0.09700000,159.84791416
0.09720000,163.48432259
0.09740000,167.22264882
