time_ms,Omega_ctrl_Hz
0.12960000,-5605.63186943
0.13000000,-5604.40813300
0.13040000,-5603.10618804
0.13080000,-5601.72575681
0.13120000,-5600.26656381
0.13160000,-5598.72833585
0.13200000,-5597.11080200
0.13240000,-5595.41369364
0.13280000,-5593.63674447
0.13320000,-5591.77969051
0.13360000,-5589.84227010
0.13400000,-5587.82422397
0.13440000,-5585.72529517
0.13480000,-5583.54522916
0.13520000,-5581.28377376
0.13560000,-5578.94067922
0.13600000,-5576.51569816
0.13640000,-5574.00858567
0.13680000,-5571.41909923
0.13720000,-5568.74699880
0.13760000,-5565.99204679
0.13800000,-5563.15400806
0.13840000,-5560.23264999
0.13880000,-5557.22774241
0.13920000,-5554.13905768
0.13960000,-5550.96637067
0.14000000,-5547.70945877
0.14040000,-5544.36810191
0.14080000,-5540.94208256
0.14120000,-5537.43118578
0.14160000,-5533.83519915
0.14200000,-5530.15391286
0.14240000,-5526.38711968
0.14280000,-5522.53461499
0.14320000,-5518.59619677
0.14360000,-5514.57166562
0.14400000,-5510.46082478
0.14440000,-5506.26348011
0.14480000,-5501.97944014
0.14520000,-5497.60851604
0.14560000,-5493.15052168
0.14600000,-5488.60527357
0.14640000,-5483.97259094
0.14680000,-5479.25229569
0.14720000,-5474.44421244
0.14760000,-5469.54816853
0.14800000,-5464.56399402
0.14840000,-5459.49152169
0.14880000,-5454.33058708
0.14920000,-5449.08102846
0.14960000,-5443.74268688
0.15000000,-5438.31540615
0.15040000,-5432.79903283
0.15080000,-5427.19341630
0.15120000,-5421.49840872
0.15160000,-5415.71386503
0.15200000,-5409.83964300
0.15240000,-5403.87560320
0.15280000,-5397.82160903
0.15320000,-5391.67752672
0.15360000,-5385.44322532
0.15400000,-5379.11857675
0.15440000,-5372.70345577
0.15480000,-5366.19773999
0.15520000,-5359.60130990
0.15560000,-5352.91404884
0.15600000,-5346.13584306
0.15640000,-5339.26658166
0.15680000,-5332.30615665
0.15720000,-5325.25446295
0.15760000,-5318.11139836
0.15800000,-5310.87686360
0.15840000,-5303.55076230
0.15880000,-5296.13300103
0.15920000,-5288.62348927
0.15960000,-5281.02213944
0.16000000,-5273.32886689
0.16040000,-5265.54358992
0.16080000,-5257.66622979
0.16120000,-5249.69671070
0.16160000,-5241.63495981
0.16200000,-5233.48090724
0.16240000,-5225.23448610
0.16280000,-5216.89563246
0.16320000,-5208.46428536
0.16360000,-5199.94038683
0.16400000,-5191.32388189
0.16440000,-5182.61471855
0.16480000,-5173.81284781
0.16520000,-5164.91822367
0.16560000,-5155.93080315
0.16600000,-5146.85054624
0.16640000,-5137.67741598
0.16680000,-5128.41137839
0.16720000,-5119.05240254
0.16760000,-5109.60046048
0.16800000,-5100.05552732
0.16840000,-5090.41758117
0.16880000,-5080.68660319
0.16920000,-5070.86257755
0.16960000,-5060.94549147
0.17000000,-5050.93533521
0.17040000,-5040.83210205
0.17080000,-5030.63578832
0.17120000,-5020.34639340
0.17160000,-5009.96391972
0.17200000,-4999.48837273
0.17240000,-4988.91976095
0.17280000,-4978.25809595
0.17320000,-4967.50339234
0.17360000,-4956.65566781
0.17400000,-4945.71494307
0.17440000,-4934.68124190
0.17480000,-4923.55459115
0.17520000,-4912.33502071
0.17560000,-4901.02256352
0.17600000,-4889.61725561
0.17640000,-4878.11913605
0.17680000,-4866.52824695
0.17720000,-4854.84463353
0.17760000,-4843.06834402
0.17800000,-4831.19942974
0.17840000,-4819.23794505
0.17880000,-4807.18394739
0.17920000,-4795.03749724
0.17960000,-4782.79865816
0.18000000,-4770.46749675
0.18040000,-4758.04408266
0.18080000,-4745.52848863
0.18120000,-4732.92079042
0.18160000,-4720.22106687
0.18200000,-4707.42939985
0.18240000,-4694.54587430
0.18280000,-4681.57057820
0.18320000,-4668.50360259
0.18360000,-4655.34504154
0.18400000,-4642.09499217
0.18440000,-4628.75355466
0.18480000,-4615.32083222
0.18520000,-4601.79693108
0.18560000,-4588.18196053
0.18600000,-4574.47603288
0.18640000,-4560.67926349
0.18680000,-4546.79177073
0.18720000,-4532.81367600
0.18760000,-4518.74510372
0.18800000,-4504.58618134
0.18840000,-4490.33703931
0.18880000,-4475.99781112
0.18920000,-4461.56863323
0.18960000,-4447.04964514
0.19000000,-4432.44098934
0.19040000,-4417.74281131
0.19080000,-4402.95525954
0.19120000,-4388.07848551
0.19160000,-4373.11264366
0.19200000,-4358.05789143
0.19240000,-4342.91438926
0.19280000,-4327.68230052
0.19320000,-4312.36179158
0.19360000,-4296.95303176
0.19400000,-4281.45619333
0.19440000,-4265.87145153
0.19480000,-4250.19898455
0.19520000,-4234.43897350
0.19560000,-4218.59160245
0.19600000,-4202.65705840
0.19640000,-4186.63553125
0.19680000,-4170.52721386
0.19720000,-4154.33230198
0.19760000,-4138.05099427
0.19800000,-4121.68349230
0.19840000,-4105.23000053
0.19880000,-4088.69072631
0.19920000,-4072.06587989
0.19960000,-4055.35567436
0.20000000,-4038.56032572
0.20040000,-4021.68005282
0.20080000,-4004.71507735
0.20120000,-3987.66562387
0.20160000,-3970.53191978
0.20200000,-3953.31419529
0.20240000,-3936.01268348
0.20280000,-3918.62762021
0.20320000,-3901.15924418
0.20360000,-3883.60779688
0.20400000,-3865.97352260
0.20440000,-3848.25666842
0.20480000,-3830.45748421
0.20520000,-3812.57622259
0.20560000,-3794.61313896
0.20600000,-3776.56849148
0.20640000,-3758.44254105
0.20680000,-3740.23555130
0.20720000,-3721.94778860
0.20760000,-3703.57952205
0.20800000,-3685.13102345
0.20840000,-3666.60256730
0.20880000,-3647.99443079
0.20920000,-3629.30689383
0.20960000,-3610.54023895
0.21000000,-3591.69475139
0.21040000,-3572.77071902
0.21080000,-3553.76843237
0.21120000,-3534.68818461
0.21160000,-3515.53027151
0.21200000,-3496.29499149
0.21240000,-3476.98264556
0.21280000,-3457.59353732
0.21320000,-3438.12797296
0.21360000,-3418.58626126
0.21400000,-3398.96871354
0.21440000,-3379.27564368
0.21480000,-3359.50736812
0.21520000,-3339.66420581
0.21560000,-3319.74647823
0.21600000,-3299.75450939
0.21640000,-3279.68862575
0.21680000,-3259.54915631
0.21720000,-3239.33643250
0.21760000,-3219.05078826
0.21800000,-3198.69255995
0.21840000,-3178.26208637
0.21880000,-3157.75970877
0.21920000,-3137.18577081
0.21960000,-3116.54061855
0.22000000,-3095.82460044
0.22040000,-3075.03806733
0.22080000,-3054.18137241
0.22120000,-3033.25487124
0.22160000,-3012.25892174
0.22200000,-2991.19388414
0.22240000,-2970.06012100
0.22280000,-2948.85799717
0.22320000,-2927.58787982
0.22360000,-2906.25013837
0.22400000,-2884.84514453
0.22440000,-2863.37327225
0.22480000,-2841.83489773
0.22520000,-2820.23039939
0.22560000,-2798.56015786
0.22600000,-2776.82455599
0.22640000,-2755.02397879
0.22680000,-2733.15881347
0.22720000,-2711.22944937
0.22760000,-2689.23627800
0.22800000,-2667.17969300
0.22840000,-2645.06009011
0.22880000,-2622.87786718
0.22920000,-2600.63342416
0.22960000,-2578.32716307
0.23000000,-2555.95948797
