# time_s,Omega_ctrl_Hz (k=0, T=2.222222e-04s)
0.000000000000000000e+00,2.968906201566852542e+04
1.111111111111111090e-07,2.969151421822006887e+04
2.222222222222222180e-07,2.968891042347690382e+04
3.333333333333333535e-07,2.968125144307330265e+04
4.444444444444444361e-07,2.966853966740070246e+04
5.555555555555555187e-07,2.965077906477273791e+04
6.666666666666667071e-07,2.962797518003837831e+04
7.777777777777777896e-07,2.960013513264354697e+04
8.888888888888888722e-07,2.956726761414202338e+04
9.999999999999999547e-07,2.952938288515639215e+04
1.111111111111111037e-06,2.948649277179021738e+04
1.222222222222222120e-06,2.943861066149263570e+04
1.333333333333333414e-06,2.938575149837692152e+04
1.444444444444444497e-06,2.932793177799455589e+04
1.555555555555555579e-06,2.926516954156682186e+04
1.666666666666666662e-06,2.919748436967581074e+04
1.777777777777777744e-06,2.912489737541715294e+04
1.888888888888888827e-06,2.904743119701694377e+04
1.999999999999999909e-06,2.896510998991532688e+04
2.111111111111110992e-06,2.887795941831979144e+04
2.222222222222222075e-06,2.878600664623088596e+04
2.333333333333333157e-06,2.868928032794379396e+04
2.444444444444444240e-06,2.858781059802894015e+04
2.555555555555555322e-06,2.848162906079532695e+04
2.666666666666666828e-06,2.837076877924022119e+04
2.777777777777777911e-06,2.825526426348920359e+04
2.888888888888888993e-06,2.813515145873061192e+04
3.000000000000000076e-06,2.801046773264870353e+04
3.111111111111111159e-06,2.788125186235993533e+04
3.222222222222222241e-06,2.774754402085709808e+04
3.333333333333333324e-06,2.760938576296595056e+04
3.444444444444444406e-06,2.746682001081951603e+04
3.555555555555555489e-06,2.731989103885505756e+04
3.666666666666666571e-06,2.716864445833909849e+04
3.777777777777777654e-06,2.701312720142597391e+04
3.888888888888888736e-06,2.685338750475558118e+04
3.999999999999999819e-06,2.668947489259609938e+04
4.111111111111110902e-06,2.652144015953774579e+04
4.222222222222221984e-06,2.634933535274353926e+04
4.333333333333333067e-06,2.617321375376360083e+04
4.444444444444444149e-06,2.599312985991919049e+04
4.555555555555555232e-06,2.580913936526328689e+04
4.666666666666666314e-06,2.562129914112429833e+04
4.777777777777777397e-06,2.542966721623994090e+04
4.888888888888888479e-06,2.523430275648824318e+04
4.999999999999999562e-06,2.503526604422285891e+04
5.111111111111110645e-06,2.483261845722007638e+04
5.222222222222221727e-06,2.462642244724494594e+04
5.333333333333333657e-06,2.441674151824410364e+04
