# time_s,Omega_ctrl_Hz (k=0, T=1.123596e-04s)
0.000000000000000000e+00,2.846804396756573988e+04
5.617977528089887133e-08,2.846976262798811877e+04
1.123595505617977427e-07,2.847029660524071005e+04
1.685393258426966008e-07,2.846964585922013430e+04
2.247191011235954853e-07,2.846781044178935554e+04
2.808988764044943699e-07,2.846479049677310104e+04
3.370786516853932015e-07,2.846058625994527756e+04
3.932584269662920861e-07,2.845519805900833308e+04
4.494382022471909707e-07,2.844862631356455677e+04
5.056179775280898552e-07,2.844087153507941912e+04
5.617977528089887398e-07,2.843193432683681385e+04
6.179775280898876244e-07,2.842181538388629633e+04
6.741573033707864031e-07,2.841051549298232567e+04
7.303370786516852876e-07,2.839803553251545964e+04
7.865168539325841722e-07,2.838437647243556057e+04
8.426966292134830568e-07,2.836953937416696863e+04
8.988764044943819413e-07,2.835352539051575877e+04
9.550561797752807200e-07,2.833633576556888511e+04
1.011235955056179710e-06,2.831797183458549262e+04
1.067415730337078489e-06,2.829843502388013803e+04
1.123595505617977480e-06,2.827772685069811632e+04
1.179775280898876258e-06,2.825584892308286362e+04
1.235955056179775249e-06,2.823280293973532025e+04
1.292134831460674027e-06,2.820859068986551938e+04
1.348314606741572806e-06,2.818321405303614301e+04
1.404494382022471797e-06,2.815667499899825634e+04
1.460674157303370575e-06,2.812897558751909673e+04
1.516853932584269566e-06,2.810011796820209202e+04
1.573033707865168344e-06,2.807010438029894794e+04
1.629213483146067335e-06,2.803893715251390313e+04
1.685393258426966114e-06,2.800661870280024596e+04
1.741573033707865104e-06,2.797315153814894074e+04
1.797752808988763883e-06,2.793853825436955958e+04
1.853932584269662661e-06,2.790278153586337794e+04
1.910112359550561440e-06,2.786588415538879417e+04
1.966292134831460431e-06,2.782784897381898190e+04
2.022471910112359421e-06,2.778867893989188815e+04
2.078651685393258411e-06,2.774837708995253342e+04
2.134831460674156978e-06,2.770694654768766850e+04
2.191011235955055969e-06,2.766439052385279501e+04
2.247191011235954959e-06,2.762071231599157181e+04
2.303370786516853526e-06,2.757591530814768339e+04
2.359550561797752517e-06,2.753000297056914496e+04
2.415730337078651507e-06,2.748297885940499327e+04
2.471910112359550498e-06,2.743484661639463593e+04
2.528089887640449064e-06,2.738560996854958648e+04
2.584269662921348055e-06,2.733527272782782165e+04
2.640449438202247045e-06,2.728383879080071711e+04
2.696629213483145612e-06,2.723131213831259447e+04
2.752808988764044603e-06,2.717769683513289056e+04
2.808988764044943593e-06,2.712299702960104696e+04
2.865168539325842584e-06,2.706721695326405461e+04
2.921348314606741151e-06,2.701036092050677689e+04
2.977528089887640141e-06,2.695243332817503688e+04
3.033707865168539131e-06,2.689343865519146493e+04
3.089887640449438122e-06,2.683338146216426685e+04
3.146067415730336689e-06,2.677226639098879969e+04
3.202247191011235679e-06,2.671009816444206444e+04
3.258426966292134670e-06,2.664688158577019203e+04
3.314606741573033237e-06,2.658262153826883514e+04
3.370786516853932227e-06,2.651732298485664069e+04
3.426966292134831218e-06,2.645099096764175920e+04
3.483146067415730208e-06,2.638363060748144198e+04
3.539325842696628775e-06,2.631524710353476985e+04
3.595505617977527765e-06,2.624584573280857148e+04
3.651685393258426756e-06,2.617543184969654976e+04
3.707865168539325323e-06,2.610401088551163775e+04
3.764044943820224313e-06,2.603158834801170815e+04
3.820224719101122880e-06,2.595816982091854516e+04
3.876404494382022294e-06,2.588376096343027530e+04
3.932584269662920861e-06,2.580836750972716254e+04
3.988764044943820275e-06,2.573199526847088782e+04
4.044943820224718842e-06,2.565465012229738204e+04
4.101123595505617409e-06,2.557633802730312527e+04
4.157303370786516823e-06,2.549706501252515955e+04
4.213483146067415390e-06,2.541683717941464420e+04
4.269662921348313957e-06,2.533566070130421213e+04
4.325842696629213371e-06,2.525354182286895229e+04
4.382022471910111938e-06,2.517048685958130955e+04
4.438202247191010505e-06,2.508650219715971616e+04
4.494382022471909918e-06,2.500159429101114802e+04
4.550561797752808485e-06,2.491576966566765986e+04
4.606741573033707052e-06,2.482903491421684521e+04
4.662921348314606466e-06,2.474139669772636262e+04
4.719101123595505033e-06,2.465286174466255761e+04
4.775280898876404447e-06,2.456343685030320921e+04
4.831460674157303014e-06,2.447312887614446299e+04
4.887640449438201581e-06,2.438194474930205251e+04
4.943820224719100995e-06,2.428989146190674728e+04
4.999999999999999562e-06,2.419697607049423095e+04
5.056179775280898129e-06,2.410320569538930795e+04
5.112359550561797543e-06,2.400858752008463853e+04
5.168539325842696110e-06,2.391312879061394779e+04
5.224719101123594677e-06,2.381683681491980315e+04
5.280898876404494091e-06,2.371971896221606221e+04
5.337078651685392658e-06,2.362178266234495095e+04
5.393258426966291225e-06,2.352303540512889958e+04
5.449438202247190639e-06,2.342348473971721614e+04
5.505617977528089205e-06,2.332313827392753956e+04
5.561797752808988619e-06,2.322200367358226868e+04
5.617977528089887186e-06,2.312008866183996361e+04
5.674157303370785753e-06,2.301740101852171574e+04
5.730337078651685167e-06,2.291394857943268653e+04
5.786516853932583734e-06,2.280973923567877500e+04
5.842696629213482301e-06,2.270478093297845408e+04
5.898876404494381715e-06,2.259908167096992111e+04
5.955056179775280282e-06,2.249264950251363916e+04
6.011235955056178849e-06,2.238549253299010888e+04
6.067415730337078263e-06,2.227761891959327841e+04
6.123595505617976830e-06,2.216903687061939854e+04
6.179775280898876244e-06,2.205975464475142508e+04
6.235955056179774811e-06,2.194978055033915734e+04
6.292134831460673378e-06,2.183912294467498577e+04
6.348314606741572792e-06,2.172779023326552488e+04
6.404494382022471359e-06,2.161579086909900070e+04
6.460674157303369926e-06,2.150313335190857833e+04
6.516853932584269339e-06,2.138982622743168031e+04
6.573033707865167906e-06,2.127587808666529600e+04
6.629213483146066473e-06,2.116129756511741289e+04
6.685393258426965887e-06,2.104609334205464984e+04
6.741573033707864454e-06,2.093027413974607043e+04
6.797752808988763021e-06,2.081384872270334381e+04
6.853932584269662435e-06,2.069682589691725298e+04
6.910112359550561002e-06,2.057921450909063060e+04
6.966292134831460416e-06,2.046102344586783511e+04
7.022471910112358983e-06,2.034226163306078888e+04
7.078651685393257550e-06,2.022293803487161495e+04
7.134831460674156964e-06,2.010306165311206496e+04
7.191011235955055531e-06,1.998264152641964029e+04
7.247191011235954098e-06,1.986168672947065716e+04
7.303370786516853512e-06,1.974020637219015043e+04
7.359550561797752079e-06,1.961820959895880151e+04
7.415730337078650646e-06,1.949570558781692307e+04
7.471910112359550060e-06,1.937270354966559535e+04
7.528089887640448626e-06,1.924921272746496470e+04
7.584269662921348040e-06,1.912524239542983923e+04
7.640449438202245760e-06,1.900080185822262138e+04
7.696629213483146021e-06,1.887590045014367206e+04
7.752808988764044588e-06,1.875054753431912832e+04
7.808988764044943155e-06,1.862475250188631617e+04
7.865168539325841722e-06,1.849852477117676608e+04
7.921348314606740289e-06,1.837187378689694015e+04
7.977528089887640550e-06,1.824480901930677283e+04
8.033707865168539117e-06,1.811733996339598889e+04
8.089887640449437684e-06,1.798947613805840592e+04
8.146067415730336251e-06,1.786122708526419956e+04
8.202247191011234818e-06,1.773260236923024786e+04
8.258426966292133385e-06,1.760361157558862033e+04
8.314606741573033646e-06,1.747426431055326611e+04
8.370786516853932213e-06,1.734457020008504333e+04
8.426966292134830780e-06,1.721453888905502754e+04
8.483146067415729346e-06,1.708418004040630694e+04
8.539325842696627913e-06,1.695350333431434046e+04
8.595505617977526480e-06,1.682251846734577703e+04
8.651685393258426741e-06,1.669123515161606338e+04
8.707865168539325308e-06,1.655966311394570221e+04
8.764044943820223875e-06,1.642781209501536068e+04
8.820224719101122442e-06,1.629569184851984937e+04
8.876404494382021009e-06,1.616331214032106800e+04
8.932584269662921270e-06,1.603068274759998894e+04
8.988764044943819837e-06,1.589781345800774579e+04
9.044943820224718404e-06,1.576471406881588337e+04
9.101123595505616971e-06,1.563139438606595104e+04
9.157303370786515538e-06,1.549786422371830849e+04
9.213483146067414105e-06,1.536413340280045304e+04
9.269662921348314366e-06,1.523021175055477579e+04
9.325842696629212933e-06,1.509610909958590855e+04
9.382022471910111500e-06,1.496183528700766510e+04
9.438202247191010067e-06,1.482740015358976234e+04
9.494382022471908633e-06,1.469281354290427225e+04
9.550561797752808894e-06,1.455808530047196655e+04
9.606741573033707461e-06,1.442322527290861944e+04
9.662921348314606028e-06,1.428824330707125955e+04
9.719101123595504595e-06,1.415314924920458543e+04
9.775280898876403162e-06,1.401795294408753944e+04
9.831460674157301729e-06,1.388266423418006161e+04
9.887640449438201990e-06,1.374729295877025470e+04
9.943820224719100557e-06,1.361184895312186018e+04
9.999999999999999124e-06,1.347634204762225454e+04
1.005617977528089769e-05,1.334078206693097854e+04
1.011235955056179626e-05,1.320517882912887217e+04
1.016853932584269652e-05,1.306954214486793353e+04
1.022471910112359509e-05,1.293388181652191815e+04
1.028089887640449365e-05,1.279820763733781314e+04
1.033707865168539222e-05,1.266252939058821903e+04
1.039325842696629079e-05,1.252685684872469574e+04
1.044943820224718935e-05,1.239119977253226716e+04
1.050561797752808961e-05,1.225556791028496809e+04
1.056179775280898818e-05,1.211997099690272080e+04
1.061797752808988675e-05,1.198441875310938121e+04
1.067415730337078532e-05,1.184892088459226215e+04
1.073033707865168388e-05,1.171348708116307535e+04
1.078651685393258245e-05,1.157812701592033955e+04
1.084269662921348271e-05,1.144285034441347307e+04
1.089887640449438128e-05,1.130766670380845608e+04
1.095505617977527984e-05,1.117258571205531916e+04
1.101123595505617841e-05,1.103761696705738359e+04
1.106741573033707698e-05,1.090277004584243696e+04
1.112359550561797724e-05,1.076805450373583153e+04
1.117977528089887581e-05,1.063347987353566714e+04
1.123595505617977437e-05,1.049905566469000041e+04
1.129213483146067294e-05,1.036479136247634233e+04
1.134831460674157151e-05,1.023069642718332398e+04
1.140449438202247007e-05,1.009678029329471065e+04
1.146067415730337033e-05,9.963052368675851540e+03
1.151685393258426890e-05,9.829522033762548745e+03
1.157303370786516747e-05,9.696198640752492793e+03
1.162921348314606604e-05,9.563091512799310294e+03
1.168539325842696460e-05,9.430209943209298217e+03
1.174157303370786486e-05,9.297563194640915754e+03
1.179775280898876343e-05,9.165160498307102898e+03
1.185393258426966200e-05,9.033011053180471208e+03
1.191011235955056056e-05,8.901124025201501354e+03
1.196629213483145913e-05,8.769508546489778382e+03
1.202247191011235770e-05,8.638173714558288339e+03
1.207865168539325796e-05,8.507128591530932681e+03
1.213483146067415653e-05,8.376382203363311419e+03
1.219101123595505509e-05,8.245943539066736776e+03
1.224719101123595366e-05,8.115821549935724761e+03
1.230337078651685223e-05,7.986025148778895527e+03
1.235955056179775249e-05,7.856563209153380740e+03
1.241573033707865105e-05,7.727444564602859828e+03
1.247191011235954962e-05,7.598678007899213299e+03
1.252808988764044819e-05,7.470272290287926808e+03
1.258426966292134676e-05,7.342236120737262354e+03
1.264044943820224532e-05,7.214578165191326661e+03
1.269662921348314558e-05,7.087307045826978538e+03
1.275280898876404415e-05,6.960431340314867157e+03
1.280898876404494272e-05,6.833959581084335696e+03
1.286516853932584128e-05,6.707900254592610509e+03
1.292134831460673985e-05,6.582261800598083937e+03
1.297752808988764011e-05,6.457052611437873566e+03
1.303370786516853868e-05,6.332281031309687933e+03
1.308988764044943725e-05,6.207955355558045085e+03
1.314606741573033581e-05,6.084083829964985853e+03
1.320224719101123438e-05,5.960674650045229100e+03
1.325842696629213295e-05,5.837735960345908097e+03
1.331460674157303321e-05,5.715275853750947135e+03
1.337078651685393177e-05,5.593302370790134773e+03
1.342696629213483034e-05,5.471823498952873706e+03
1.348314606741572891e-05,5.350847172006835535e+03
1.353932584269662748e-05,5.230381269321422224e+03
1.359550561797752604e-05,5.110433615196151550e+03
1.365168539325842630e-05,4.991011978194097537e+03
1.370786516853932487e-05,4.872124070480295813e+03
1.376404494382022344e-05,4.753777547165289434e+03
1.382022471910112200e-05,4.635980005653842454e+03
1.387640449438202057e-05,4.518738984998890373e+03
1.393258426966292083e-05,4.402061965260696525e+03
1.398876404494381940e-05,4.285956366871473620e+03
1.404494382022471797e-05,4.170429550005223973e+03
1.410112359550561653e-05,4.055488813953186309e+03
1.415730337078651510e-05,3.941141396504696786e+03
1.421348314606741367e-05,3.827394473333606584e+03
1.426966292134831393e-05,3.714255157390354725e+03
1.432584269662921249e-05,3.601730498299670217e+03
1.438202247191011106e-05,3.489827481763989908e+03
1.443820224719100963e-05,3.378553028972673928e+03
1.449438202247190820e-05,3.267913996017025056e+03
1.455056179775280846e-05,3.157917173311162514e+03
1.460674157303370702e-05,3.048569285018869778e+03
1.466292134831460559e-05,2.939876988486382743e+03
1.471910112359550416e-05,2.831846873681186025e+03
1.477528089887640272e-05,2.724485462636944249e+03
1.483146067415730129e-05,2.617799208904509214e+03
1.488764044943820155e-05,2.511794497009105726e+03
1.494382022471910012e-05,2.406477641913759726e+03
1.499999999999999869e-05,2.301854888488967845e+03
1.505617977528089725e-05,2.197932410988712945e+03
1.511235955056179582e-05,2.094716312532803840e+03
1.516853932584269608e-05,1.992212624595639682e+03
1.522471910112359465e-05,1.890427306501451994e+03
1.528089887640449152e-05,1.789366244925994351e+03
1.533707865168539348e-05,1.689035253404795867e+03
1.539325842696629204e-05,1.589440071848030129e+03
1.544943820224719061e-05,1.490586366061928629e+03
1.550561797752808918e-05,1.392479727276956737e+03
1.556179775280898774e-05,1.295125671682643542e+03
1.561797752808988631e-05,1.198529639969170603e+03
1.567415730337078488e-05,1.102696996875762352e+03
1.573033707865168344e-05,1.007633030745910105e+03
1.578651685393258201e-05,9.133429530894433128e+02
1.584269662921348058e-05,8.198318981515523092e+02
1.589887640449437914e-05,7.271049224887188984e+02
1.595505617977528110e-05,6.351670045516382288e+02
1.601123595505617967e-05,5.440230442752023237e+02
1.606741573033707823e-05,4.536778626754594939e+02
1.612359550561797680e-05,3.641362014537685923e+02
1.617977528089887537e-05,2.754027226079863340e+02
1.623595505617977393e-05,1.874820080508874582e+02
1.629213483146067250e-05,1.003785592357412213e+02
1.634831460674157107e-05,1.409679678911862233e+01
1.640449438202246964e-05,-7.135893984901662179e+01
1.646067415730336820e-05,-1.559843927779424746e+02
1.651685393258426677e-05,-2.397753859814933151e+02
1.657303370786516872e-05,-3.227278256660106877e+02
1.662921348314606729e-05,-4.048377005908923252e+02
1.668539325842696586e-05,-4.861010823917868038e+02
1.674157303370786443e-05,-5.665141258962918300e+02
1.679775280898876299e-05,-6.460730694321935061e+02
1.685393258426966156e-05,-7.247742351282379332e+02
1.691011235955056013e-05,-8.026140292073372393e+02
1.696629213483145869e-05,-8.795889422722812014e+02
1.702247191011235726e-05,-9.556955495838107026e+02
1.707865168539325583e-05,-1.030930511331173420e+03
1.713483146067415439e-05,-1.105290572894979732e+03
1.719101123595505296e-05,-1.178772565102464341e+03
1.724719101123595492e-05,-1.251373404475079269e+03
1.730337078651685348e-05,-1.323090093468348186e+03
1.735955056179775205e-05,-1.393919720704096335e+03
1.741573033707865062e-05,-1.463859461194891082e+03
1.747191011235954918e-05,-1.532906576560728126e+03
1.752808988764044775e-05,-1.601058415237998133e+03
1.758426966292134632e-05,-1.668312412680626949e+03
1.764044943820224488e-05,-1.734666091553424621e+03
